starttime,speed,volume,occupancy
2009-01-03T01:00:00,57.27,15,1.8
2009-01-03T01:05:00,57.29,21,NA
2009-01-03T01:10:00,NA,NA,8.848443732
2009-01-03T01:15:00,58.17,12,NA
2009-01-03T01:20:00,NA,14,1.87
2009-01-03T01:25:00,NA,15,1.07
2009-01-03T01:30:00,NA,NA,10.158267
2009-01-03T01:35:00,59.29,7,1.7
2009-01-03T01:40:00,60.6,NA,NA
2009-01-03T01:45:00,61.1,20,8.260468726
2009-01-03T01:50:00,57.54,13,1.73
2009-01-03T01:55:00,57.83,NA,NA
2009-01-03T02:00:00,67.4,10,NA
2009-01-03T02:05:00,123.1189904,NA,0.33
2009-01-03T02:10:00,56,8,1.33
2009-01-03T02:15:00,60.33,15,1.53
2009-01-03T02:20:00,132.2124852,NA,NA
2009-01-03T02:25:00,60.53,19,2.33
2009-01-03T02:30:00,58.08,13,1.33
2009-01-03T02:35:00,57.92,NA,NA
2009-01-03T02:40:00,56.91,11,2.31
2009-01-03T02:45:00,131.424113,7,NA
2009-01-03T02:50:00,59.56,9,1.4
2009-01-03T02:55:00,58.4,5,8.202704542
2009-01-03T03:00:00,124.3253907,12,NA
2009-01-03T03:05:00,60.87,58.27775171,1.53
2009-01-03T03:10:00,123.2767456,12,NA
2009-01-03T03:15:00,127.3583258,4,0.7
2009-01-03T03:20:00,60.35,NA,NA
2009-01-03T03:25:00,125.5388123,NA,8.816511281
2009-01-03T03:30:00,58.25,24,3.47
2009-01-03T03:35:00,NA,27,2.93
2009-01-03T03:40:00,60.64,25,2.8
2009-01-03T03:45:00,59.37,19,2
2009-01-03T03:50:00,58.57,NA,2.87
2009-01-03T03:55:00,NA,80.97324489,2.4
2009-01-03T04:00:00,NA,69.9277073,9.210188083
2009-01-03T04:05:00,NA,18,2.47
2009-01-03T04:10:00,NA,80.58085487,3.13
2009-01-03T04:15:00,NA,NA,3.13
2009-01-03T04:20:00,NA,33,3.87
2009-01-03T04:25:00,NA,32,3
2009-01-03T04:30:00,58.02,52,NA
2009-01-03T04:35:00,60.65,106.113134,5.53
2009-01-03T04:40:00,61.44,36,NA
2009-01-03T04:45:00,NA,33,4.18
2009-01-03T04:50:00,59.49,NA,11.72700958
2009-01-03T04:55:00,60.95,39,3.47
2009-01-03T05:00:00,58.52,52,5.73
2009-01-03T05:05:00,NA,103.2751481,10.50186728
2009-01-03T05:10:00,59.27,NA,NA
2009-01-03T05:15:00,NA,NA,4.67
2009-01-03T05:20:00,NA,71,7.93
2009-01-03T05:25:00,123.3869705,NA,8.6
2009-01-03T05:30:00,59.21,73,NA
2009-01-03T05:35:00,59.19,72,14.05946993
2009-01-03T05:40:00,57.71,79,8.87
2009-01-03T05:45:00,57.85,73,8.07
2009-01-03T05:50:00,NA,79,6.93
2009-01-03T05:55:00,58.15,92,11.87
2009-01-03T06:00:00,57.22,147.7530067,10.33
2009-01-03T06:05:00,119.5791246,NA,9.47
2009-01-03T06:10:00,115.8400472,NA,11.8
2009-01-03T06:15:00,44.89,110,NA
2009-01-03T06:20:00,121.3633255,145,NA
2009-01-03T06:25:00,50.94,114,21.53897621
2009-01-03T06:30:00,NA,137,21.53
2009-01-03T06:35:00,NA,122,NA
2009-01-03T06:40:00,28.59,116,NA
2009-01-03T06:45:00,31.71,112,NA
2009-01-03T06:50:00,NA,109,NA
2009-01-03T06:55:00,54.96,107,12.4
2009-01-03T07:00:00,53.53,55,NA
2009-01-03T07:05:00,51.03,113,NA
2009-01-03T07:10:00,NA,162.2992681,19.09654623
2009-01-03T07:15:00,22.69,NA,NA
2009-01-03T07:20:00,25.13,107,30.47
2009-01-03T07:25:00,21.66,NA,34.53
2009-01-03T07:30:00,16.82,121.3010969,42.67
2009-01-03T07:35:00,NA,113,28.53
2009-01-03T07:40:00,40.22,169.3978934,20.67
2009-01-03T07:45:00,20.29,87,47.8
2009-01-03T07:50:00,NA,NA,32.90068488
2009-01-03T07:55:00,18.33,NA,42.31338448
2009-01-03T08:00:00,14.37,119.6128248,48
2009-01-03T08:05:00,19.61,139.9456344,35.6
2009-01-03T08:10:00,24.39,100,33.33
2009-01-03T08:15:00,39.15,104,NA
2009-01-03T08:20:00,NA,37,NA
2009-01-03T08:25:00,94.8734893,133.2284891,35.82
2009-01-03T08:30:00,20.86,94,NA
2009-01-03T08:35:00,32.37,NA,NA
2009-01-03T08:40:00,32.32,98,28.14
2009-01-03T08:45:00,29.09,148.2223203,30.73
2009-01-03T08:50:00,NA,NA,17.4
2009-01-03T08:55:00,100.8778413,NA,NA
2009-01-03T09:00:00,34.51,NA,NA
2009-01-03T09:05:00,NA,93,18.54013768
2009-01-03T09:10:00,56.5,NA,NA
2009-01-03T09:15:00,119.469136,NA,9.8
2009-01-03T09:20:00,136.2717458,NA,12.53
2009-01-03T09:25:00,59.46,98,10.93
2009-01-03T09:30:00,55.89,NA,18.20739959
2009-01-03T09:35:00,54.58,NA,13.13
2009-01-03T09:40:00,56.16,NA,NA
2009-01-03T09:45:00,NA,92,13.73
2009-01-03T09:50:00,NA,90,12.4
2009-01-03T09:55:00,57.56,99,NA
2009-01-03T10:00:00,57.93,136.5344875,10.67
2009-01-03T10:05:00,NA,93,11.47
2009-01-03T10:10:00,57.62,137.3158841,11.33
2009-01-03T10:15:00,122.354254,92,10.73
2009-01-03T10:20:00,NA,86,10
2009-01-03T10:25:00,NA,96,12.6
2009-01-03T10:30:00,58.18,NA,20.32180396
2009-01-03T10:35:00,58.84,82,9.13
2009-01-03T10:40:00,119.4047329,NA,NA
2009-01-03T10:45:00,131.2506052,94,NA
2009-01-03T10:50:00,59.41,NA,9.07
2009-01-03T10:55:00,NA,NA,NA
2009-01-03T11:00:00,56.76,136.3428363,11.4
2009-01-03T11:05:00,57.56,NA,17.60999347
2009-01-03T11:10:00,56.81,157.2974746,NA
2009-01-03T11:15:00,57.91,87,10.73
2009-01-03T11:20:00,56.98,103,13.93
2009-01-03T11:25:00,NA,144.2680919,13
2009-01-03T11:30:00,57.86,80,16.90458247
2009-01-03T11:35:00,58.44,NA,10.67
2009-01-03T11:40:00,58.14,72,8.67
2009-01-03T11:45:00,NA,NA,NA
2009-01-03T11:50:00,57.78,NA,11.27
2009-01-03T11:55:00,NA,69,NA
2009-01-03T12:00:00,117.4356971,58,NA
2009-01-03T12:05:00,60.04,46,NA
2009-01-03T12:10:00,NA,84,11.93
2009-01-03T12:15:00,NA,82,11.79
2009-01-03T12:20:00,NA,96,12.4
2009-01-03T12:25:00,60.02,NA,16.00312395
2009-01-03T12:30:00,130.5532424,81,9.6
2009-01-03T12:35:00,57.88,102,11.33
2009-01-03T12:40:00,59.26,100,NA
2009-01-03T12:45:00,58.21,155.6733834,NA
2009-01-03T12:50:00,NA,91,11.6
2009-01-03T12:55:00,58.9,84,10.2
2009-01-03T13:00:00,57.8,90,11.13
2009-01-03T13:05:00,NA,NA,8.53
2009-01-03T13:10:00,58.51,NA,12.38
2009-01-03T13:15:00,NA,74,11.55
2009-01-03T13:20:00,NA,104,NA
2009-01-03T13:25:00,56.89,138.7533088,11.67
2009-01-03T13:30:00,58.55,NA,12.07
2009-01-03T13:35:00,57.59,109,NA
2009-01-03T13:40:00,57.87,NA,11.93
2009-01-03T13:45:00,57.39,100,11.13
2009-01-03T13:50:00,60.3,54,10.11
2009-01-03T13:55:00,52.82,67,10.6
2009-01-03T14:00:00,NA,79,17.46026364
2009-01-03T14:05:00,57.76,71,NA
2009-01-03T14:10:00,NA,125.7850938,9.5
2009-01-03T14:15:00,56.94,119.9404889,10
2009-01-03T14:20:00,56.93,94,9.8
2009-01-03T14:25:00,58.2,70,13.6
2009-01-03T14:30:00,55.73,97,13.29
2009-01-03T14:35:00,57.72,81,NA
2009-01-03T14:40:00,55.83,NA,12.38
2009-01-03T14:45:00,56.19,131.9787593,20.2129553
2009-01-03T14:50:00,56.21,100,20.48374285
2009-01-03T14:55:00,NA,102,10.33
2009-01-03T15:00:00,57.08,136.6615021,17.40037346
2009-01-03T15:05:00,52.06,NA,12.33
2009-01-03T15:10:00,118.9456244,NA,NA
2009-01-03T15:15:00,NA,156.4890525,13.33
2009-01-03T15:20:00,NA,92,12.53
2009-01-03T15:25:00,42.62,NA,15.53
2009-01-03T15:30:00,NA,NA,19.27
2009-01-03T15:35:00,19.61,88,NA
2009-01-03T15:40:00,20.51,91,32.13
2009-01-03T15:45:00,82.71270461,78,41
2009-01-03T15:50:00,79.96896342,103,34.87
2009-01-03T15:55:00,NA,NA,36.87
2009-01-03T16:00:00,76.04722307,NA,44.2
2009-01-03T16:05:00,NA,80,46
2009-01-03T16:10:00,10.38,80,53.34368039
2009-01-03T16:15:00,10.23,NA,49.2
2009-01-03T16:20:00,12.87,89,NA
2009-01-03T16:25:00,NA,123.0258268,NA
2009-01-03T16:30:00,18.41,NA,44.30050744
2009-01-03T16:35:00,27.72,92,27.79
2009-01-03T16:40:00,NA,90,25.2
2009-01-03T16:45:00,32.38,135.6562123,18.6
2009-01-03T16:50:00,29.06,90,28.93
2009-01-03T16:55:00,106.7730367,144.950594,18.4
2009-01-03T17:00:00,25.31,NA,27.6
2009-01-03T17:05:00,25.23,115,29.87
2009-01-03T17:10:00,26.78,NA,29.93
2009-01-03T17:15:00,37.91,156.6293069,20.33
2009-01-03T17:20:00,29.05,104,27.07
2009-01-03T17:25:00,NA,150.0287428,24.07
2009-01-03T17:30:00,39.7,96,17.08
2009-01-03T17:35:00,NA,36,NA
2009-01-03T17:40:00,53.03,NA,10.5
2009-01-03T17:45:00,53.15,91,13.07
2009-01-03T17:50:00,54.89,83,10.53
2009-01-03T17:55:00,125.1039473,77,8.87
2009-01-03T18:00:00,55.2,NA,10.33
2009-01-03T18:05:00,54.72,106,11.87
2009-01-03T18:10:00,51.85,86,13.92
2009-01-03T18:15:00,54.18,76,NA
2009-01-03T18:20:00,56.44,86,9.67
2009-01-03T18:25:00,55.57,NA,9
2009-01-03T18:30:00,56.63,40,NA
2009-01-03T18:35:00,NA,71,NA
2009-01-03T18:40:00,56.67,78,NA
2009-01-03T18:45:00,56.91,74,8.53
2009-01-03T18:50:00,59.13,71,14.56157553
2009-01-03T18:55:00,59.41,49,NA
2009-01-03T19:00:00,NA,NA,6
2009-01-03T19:05:00,58.81,109.7670652,6.93
2009-01-03T19:10:00,NA,77,8
2009-01-03T19:15:00,56.65,74,9.27
2009-01-03T19:20:00,60.19,57,4.73
2009-01-03T19:25:00,NA,128.3111795,14.55849263
2009-01-03T19:30:00,58.37,49,12.18810298
2009-01-03T19:35:00,NA,42,10.58575891
2009-01-03T19:40:00,59.41,NA,5.07
2009-01-03T19:45:00,60.22,95.38954127,6.33
2009-01-03T19:50:00,118.9582664,NA,NA
2009-01-03T19:55:00,NA,55,NA
2009-01-03T20:00:00,59.08,59,14.03404061
2009-01-03T20:05:00,57.26,43,NA
2009-01-03T20:10:00,NA,63,14.88879602
2009-01-03T20:15:00,NA,51,5.27
2009-01-03T20:20:00,133.7116007,NA,NA
2009-01-03T20:25:00,58.24,33,11.28250141
2009-01-03T20:30:00,136.4839918,56,NA
2009-01-03T20:35:00,59.75,48,4.4
2009-01-03T20:40:00,NA,39,10.43494446
2009-01-03T20:45:00,59.33,NA,4.53
2009-01-03T20:50:00,119.2318157,47,11.57190955
2009-01-03T20:55:00,58.39,64,6
2009-01-03T21:00:00,58.75,NA,14.7499337
2009-01-03T21:05:00,57.88,41,NA
2009-01-03T21:10:00,57.55,98.13174601,NA
2009-01-03T21:15:00,57.47,59,5.07
2009-01-03T21:20:00,57.85,NA,13.87263563
2009-01-03T21:25:00,60.09,95.65291925,4.47
2009-01-03T21:30:00,58.56,NA,5.53
2009-01-03T21:35:00,120.9719074,96.22873525,3.87
2009-01-03T21:40:00,NA,NA,4.31
2009-01-03T21:45:00,59.61,NA,4.55
2009-01-03T21:50:00,NA,NA,5.2
2009-01-03T21:55:00,NA,39,4.87
2009-01-03T22:00:00,57.81,32,NA
2009-01-03T22:05:00,NA,24,3.5
2009-01-03T22:10:00,59.68,31,3.93
2009-01-03T22:15:00,NA,38,4.13
2009-01-03T22:20:00,NA,62.30623296,1.78
2009-01-03T22:25:00,59.52,33,3.33
2009-01-03T22:30:00,62.68,NA,2.67
2009-01-03T22:35:00,59.05,42,NA
2009-01-03T22:40:00,60.97,38,3.6
2009-01-03T22:45:00,NA,88.9182176,NA
2009-01-03T22:50:00,60.41,66.78499934,NA
2009-01-03T22:55:00,58.27,22,2.27
2009-01-03T23:00:00,59.5,24,2.67
2009-01-03T23:05:00,136.8058305,NA,2.87
2009-01-03T23:10:00,58.53,NA,3.87
2009-01-03T23:15:00,NA,28,3.33
2009-01-03T23:20:00,129.5706761,76.6664007,1.8
2009-01-03T23:25:00,NA,23,8.945152297
2009-01-03T23:30:00,59.12,NA,8.079309487
2009-01-03T23:35:00,58.32,25,2.47
2009-01-03T23:40:00,62.23,22,2.2
2009-01-03T23:45:00,58.83,58.93007105,1.47
2009-01-03T23:50:00,56.89,19,NA
2009-01-03T23:55:00,59.7,20,NA
2009-01-04T00:00:00,128.011505,9,7.145719702
2009-01-04T00:05:00,NA,18,NA
2009-01-04T00:10:00,59.71,21,1.6
2009-01-04T00:15:00,57.47,19,NA
2009-01-04T00:20:00,60.28,18,NA
2009-01-04T00:25:00,61.3,52.14955053,0.53
2009-01-04T00:30:00,57.95,20,NA
2009-01-04T00:35:00,59.05,68.14395315,9.559031839
2009-01-04T00:40:00,NA,NA,NA
2009-01-04T00:45:00,NA,9,0.67
2009-01-04T00:50:00,57.09,11,7.094485138
2009-01-04T00:55:00,NA,14,NA
2009-01-04T01:00:00,61.29,17,NA
2009-01-04T01:05:00,59.83,67.28735672,3
2009-01-04T01:10:00,NA,69.96363213,NA
2009-01-04T01:15:00,54.27,NA,NA
2009-01-04T01:20:00,128.16511,59.58316991,1.07
2009-01-04T01:25:00,59.76,21,NA
2009-01-04T01:30:00,NA,56.60733555,2.2
2009-01-04T01:35:00,61.33,15,1.27
2009-01-04T01:40:00,57.91,11,0.87
2009-01-04T01:45:00,123.7514214,18,NA
2009-01-04T01:50:00,137.8474708,17,2.67
2009-01-04T01:55:00,NA,7,1.47
2009-01-04T02:00:00,56.64,58.09396203,1
2009-01-04T02:05:00,NA,65.76874424,1.93
2009-01-04T02:10:00,55.82,NA,1.15
2009-01-04T02:15:00,NA,14,8.747515843
2009-01-04T02:20:00,131.6494657,NA,1.8
2009-01-04T02:25:00,NA,NA,NA
2009-01-04T02:30:00,57.63,16,1.87
2009-01-04T02:35:00,59.88,25,NA
2009-01-04T02:40:00,NA,16,1.87
2009-01-04T02:45:00,NA,68.56571546,1.47
2009-01-04T02:50:00,57.6,NA,2.47
2009-01-04T02:55:00,59.68,NA,2.8
2009-01-04T03:00:00,56.5,4,0.67
2009-01-04T03:05:00,NA,62.56488117,NA
2009-01-04T03:10:00,62.06,69.36637287,2
2009-01-04T03:15:00,57.33,70.0531177,NA
2009-01-04T03:20:00,56.08,NA,NA
2009-01-04T03:25:00,135.3994225,22,1.6
2009-01-04T03:30:00,NA,13,8.737771285
2009-01-04T03:35:00,120.5076142,72.76967968,NA
2009-01-04T03:40:00,60.65,17,1.27
2009-01-04T03:45:00,59.5,NA,NA
2009-01-04T03:50:00,60.81,16,NA
2009-01-04T03:55:00,128.0452586,NA,NA
2009-01-04T04:00:00,62.05,71.67436363,1.07
2009-01-04T04:05:00,122.5158456,24,3.27
2009-01-04T04:10:00,58.48,23,2.93
2009-01-04T04:15:00,57.08,25,9.358405707
2009-01-04T04:20:00,NA,NA,NA
2009-01-04T04:25:00,57.37,27,10.63970445
2009-01-04T04:30:00,60.3,44,3.73
2009-01-04T04:35:00,NA,40,5.4
2009-01-04T04:40:00,NA,53,12.544659
2009-01-04T04:45:00,NA,37,4.4
2009-01-04T04:50:00,138.1574104,32,4.53
2009-01-04T04:55:00,NA,44,NA
2009-01-04T05:00:00,60,45,NA
2009-01-04T05:05:00,NA,57,13.62239088
2009-01-04T05:10:00,NA,107.1260094,5.2
2009-01-04T05:15:00,NA,54,NA
2009-01-04T05:20:00,NA,126.0761478,8.2
2009-01-04T05:25:00,59.45,NA,14.13942207
2009-01-04T05:30:00,119.8068604,NA,8
2009-01-04T05:35:00,126.9923291,80,NA
2009-01-04T05:40:00,NA,86,16.67876062
2009-01-04T05:45:00,60.78,126.0452562,6.47
2009-01-04T05:50:00,60.1,NA,6.87
2009-01-04T05:55:00,NA,59,NA
2009-01-04T06:00:00,54.86,156.8821055,19.62717372
2009-01-04T06:05:00,57.55,88,10.4
2009-01-04T06:10:00,55.06,NA,11.27
2009-01-04T06:15:00,55.78,NA,11.47
2009-01-04T06:20:00,NA,168.7156637,13.27
2009-01-04T06:25:00,NA,119,13.2
2009-01-04T06:30:00,NA,71,NA
2009-01-04T06:35:00,123.8503958,NA,13.13
2009-01-04T06:40:00,55.95,88,NA
2009-01-04T06:45:00,NA,122,14.8
2009-01-04T06:50:00,NA,134.9477234,15.7755716
2009-01-04T06:55:00,114.2737753,45,7.67
2009-01-04T07:00:00,133.4686731,87,16.69149454
2009-01-04T07:05:00,53.26,103,12.87
2009-01-04T07:10:00,129.2767659,120,13
2009-01-04T07:15:00,54.2,NA,12.93
2009-01-04T07:20:00,117.0281702,117,18.4
2009-01-04T07:25:00,29.41,96,28
2009-01-04T07:30:00,30.85,105,NA
2009-01-04T07:35:00,23.67,166.2669174,NA
2009-01-04T07:40:00,43.61,159.4068202,17.8
2009-01-04T07:45:00,27.31,94,36.73
2009-01-04T07:50:00,43.05,113,18.2
2009-01-04T07:55:00,15.01,80,39.8
2009-01-04T08:00:00,14.66,87,52.8612322
2009-01-04T08:05:00,NA,94,37.4
2009-01-04T08:10:00,NA,NA,37.31
2009-01-04T08:15:00,18.54,NA,41.18
2009-01-04T08:20:00,NA,158.254452,34.4
2009-01-04T08:25:00,20.29,89,37.27
2009-01-04T08:30:00,74.06119676,NA,64.93
2009-01-04T08:35:00,90.00079018,108.9294777,28.6
2009-01-04T08:40:00,18.69,86,39.5
2009-01-04T08:45:00,17.61,85,NA
2009-01-04T08:50:00,80.44532015,NA,47.07
2009-01-04T08:55:00,NA,153.7060767,NA
2009-01-04T09:00:00,91.3103334,140.1184206,34.53
2009-01-04T09:05:00,19.84,NA,43.6
2009-01-04T09:10:00,16.91,91,41.73
2009-01-04T09:15:00,NA,88,29.87
2009-01-04T09:20:00,NA,NA,37.27
2009-01-04T09:25:00,18.59,NA,41
2009-01-04T09:30:00,26.91,151.4081153,34.07
2009-01-04T09:35:00,NA,92,46.43041839
2009-01-04T09:40:00,15.94,69,NA
2009-01-04T09:45:00,94.6733309,NA,NA
2009-01-04T09:50:00,NA,83,NA
2009-01-04T09:55:00,33.41,121.8228289,30.63438841
2009-01-04T10:00:00,125.5142682,NA,13.4
2009-01-04T10:05:00,NA,NA,10.27
2009-01-04T10:10:00,56.06,NA,18.50045706
2009-01-04T10:15:00,NA,109,19.45726804
2009-01-04T10:20:00,56.54,115.5185331,10.23
2009-01-04T10:25:00,61.54,61,NA
2009-01-04T10:30:00,NA,75.91854334,NA
2009-01-04T10:35:00,NA,62,14.91265743
2009-01-04T10:40:00,NA,NA,13.78
2009-01-04T10:45:00,57.35,NA,15.85612883
2009-01-04T10:50:00,NA,NA,10.07
2009-01-04T10:55:00,60.3,110.3776618,NA
2009-01-04T11:00:00,58.24,130.0393069,15.57041807
2009-01-04T11:05:00,57.73,NA,12.07
2009-01-04T11:10:00,128.2275514,150.6463669,21.98614783
2009-01-04T11:15:00,119.8881777,93,10.67
2009-01-04T11:20:00,58.39,NA,NA
2009-01-04T11:25:00,NA,NA,9.47
2009-01-04T11:30:00,58.2,84,10.07
2009-01-04T11:35:00,58.24,NA,10.47
2009-01-04T11:40:00,56.91,NA,NA
2009-01-04T11:45:00,NA,92,11.8
2009-01-04T11:50:00,NA,95,11.13
2009-01-04T11:55:00,56.02,102,17.99713877
2009-01-04T12:00:00,60.11,73,7.13
2009-01-04T12:05:00,NA,NA,9.93
2009-01-04T12:10:00,61.27,NA,10.27
2009-01-04T12:15:00,56.92,79,10.67
2009-01-04T12:20:00,123.0937638,73,18.79208518
2009-01-04T12:25:00,58.03,91,11.13
2009-01-04T12:30:00,58.08,84,NA
2009-01-04T12:35:00,NA,83,11.27
2009-01-04T12:40:00,NA,102,18.96432875
2009-01-04T12:45:00,NA,100,NA
2009-01-04T12:50:00,59.44,NA,16.92772391
2009-01-04T12:55:00,121.1649656,NA,6.33
2009-01-04T13:00:00,NA,67,19.91377867
2009-01-04T13:05:00,57.99,NA,10.27
2009-01-04T13:10:00,58.91,74,10.27
2009-01-04T13:15:00,57.11,NA,13.2
2009-01-04T13:20:00,53.74,NA,13
2009-01-04T13:25:00,58.01,101,11.13
2009-01-04T13:30:00,NA,148.1494298,11.6
2009-01-04T13:35:00,57.98,NA,8.53
2009-01-04T13:40:00,57.96,100,17.9603055
2009-01-04T13:45:00,57.52,79,8.93
2009-01-04T13:50:00,135.8020328,93,NA
2009-01-04T13:55:00,58.84,NA,11.07
2009-01-04T14:00:00,NA,103,12.2
2009-01-04T14:05:00,58.9,97,NA
2009-01-04T14:10:00,59.06,135.7696224,10
2009-01-04T14:15:00,57.43,103,NA
2009-01-04T14:20:00,123.7955622,137.9016794,NA
2009-01-04T14:25:00,56.22,126.768205,8.6
2009-01-04T14:30:00,NA,107,NA
2009-01-04T14:35:00,57.89,141.5179235,NA
2009-01-04T14:40:00,NA,NA,9.53
2009-01-04T14:45:00,57.74,NA,10.4
2009-01-04T14:50:00,58.95,91,10.53
2009-01-04T14:55:00,57.55,NA,10.2
2009-01-04T15:00:00,132.110648,NA,NA
2009-01-04T15:05:00,58.59,146.4085586,9.47
2009-01-04T15:10:00,57.41,94,10.73
2009-01-04T15:15:00,124.3661657,107,NA
2009-01-04T15:20:00,41.82,96,26.43418441
2009-01-04T15:25:00,16.79,78,37.33
2009-01-04T15:30:00,15.5,80,36.33
2009-01-04T15:35:00,NA,NA,33.33
2009-01-04T15:40:00,NA,119.3614379,NA
2009-01-04T15:45:00,19.3,NA,36.9443983
2009-01-04T15:50:00,15.76,133.1341391,43.87
2009-01-04T15:55:00,11.33,123.7891255,47.07
2009-01-04T16:00:00,13.18,132.7528686,NA
2009-01-04T16:05:00,10.24,NA,45.47
2009-01-04T16:10:00,10.94,NA,NA
2009-01-04T16:15:00,NA,76,NA
2009-01-04T16:20:00,12.08,79,38.87
2009-01-04T16:25:00,NA,NA,NA
2009-01-04T16:30:00,10.47,130.4353209,50.73
2009-01-04T16:35:00,12.9,86,41.6
2009-01-04T16:40:00,11.86,NA,46.38
2009-01-04T16:45:00,12.36,53,39.82
2009-01-04T16:50:00,13.43,79,43.47
2009-01-04T16:55:00,86.89366872,92,NA
2009-01-04T17:00:00,NA,93,43.98573247
2009-01-04T17:05:00,19.71,NA,35
2009-01-04T17:10:00,NA,NA,30.87
2009-01-04T17:15:00,26.91,114,28.2
2009-01-04T17:20:00,NA,88,33.2
2009-01-04T17:25:00,38.39,106,24.22279994
2009-01-04T17:30:00,49.31,NA,13.33
2009-01-04T17:35:00,NA,110,18.8
2009-01-04T17:40:00,37.89,103,20.6
2009-01-04T17:45:00,46.86,99,15.07
2009-01-04T17:50:00,120.0370572,80,9.07
2009-01-04T17:55:00,NA,90,NA
2009-01-04T18:00:00,53.76,NA,NA
2009-01-04T18:05:00,NA,94,9.87
2009-01-04T18:10:00,127.9879554,67,NA
2009-01-04T18:15:00,58,61,NA
2009-01-04T18:20:00,57.31,85,NA
2009-01-04T18:25:00,56.02,NA,15.31554222
2009-01-04T18:30:00,56.87,75,7.87
2009-01-04T18:35:00,57.07,103.9108885,NA
2009-01-04T18:40:00,56.07,NA,NA
2009-01-04T18:45:00,58.19,93,9.13
2009-01-04T18:50:00,59.1,51,6.8
2009-01-04T18:55:00,59.17,69,6.53
2009-01-04T19:00:00,58.15,61,6.27
2009-01-04T19:05:00,127.6340693,70,7
2009-01-04T19:10:00,60.87,NA,5.27
2009-01-04T19:15:00,NA,61,5.13
2009-01-04T19:20:00,NA,NA,6.2
2009-01-04T19:25:00,59.52,128.254879,NA
2009-01-04T19:30:00,59.02,47,5.27
2009-01-04T19:35:00,58,56,4.87
2009-01-04T19:40:00,NA,103.7028602,NA
2009-01-04T19:45:00,58.98,51,4.53
2009-01-04T19:50:00,NA,46,10.65452289
2009-01-04T19:55:00,60.37,95.05786736,4.87
2009-01-04T20:00:00,NA,110.3214062,NA
2009-01-04T20:05:00,NA,48,10.71395574
2009-01-04T20:10:00,60.48,102.6953286,13.18718801
2009-01-04T20:15:00,60.06,NA,NA
2009-01-04T20:20:00,124.4896739,51,4.07
2009-01-04T20:25:00,61.11,46,NA
2009-01-04T20:30:00,58.8,49,NA
2009-01-04T20:35:00,132.2687237,52,11.10360823
2009-01-04T20:40:00,NA,NA,NA
2009-01-04T20:45:00,NA,NA,NA
2009-01-04T20:50:00,59.33,69,13.09788049
2009-01-04T20:55:00,57,36,4.47
2009-01-04T21:00:00,NA,NA,13.64469728
2009-01-04T21:05:00,NA,50,5.4
2009-01-04T21:10:00,57.77,NA,NA
2009-01-04T21:15:00,NA,NA,5.8
2009-01-04T21:20:00,NA,NA,3.67
2009-01-04T21:25:00,61.29,85.96552252,3.2
2009-01-04T21:30:00,NA,47,NA
2009-01-04T21:35:00,59.36,NA,NA
2009-01-04T21:40:00,NA,32,4.53
2009-01-04T21:45:00,61.29,76.48132287,10.41369886
2009-01-04T21:50:00,NA,32,2.93
2009-01-04T21:55:00,NA,NA,5.53
2009-01-04T22:00:00,138.7692127,52,5.33
2009-01-04T22:05:00,61,NA,3.2
2009-01-04T22:10:00,NA,NA,4.2
2009-01-04T22:15:00,61,NA,2.73
2009-01-04T22:20:00,59.33,NA,10.79857361
2009-01-04T22:25:00,59.56,NA,3.4
2009-01-04T22:30:00,NA,29,2.87
2009-01-04T22:35:00,60.2,30,NA
2009-01-04T22:40:00,64.96,24,1.8
2009-01-04T22:45:00,NA,NA,NA
2009-01-04T22:50:00,119.9734642,NA,3
2009-01-04T22:55:00,60,9,1.2
2009-01-04T23:00:00,58.21,19,21.29
2009-01-04T23:05:00,NA,0,100
2009-01-04T23:10:00,NA,NA,100
2009-01-04T23:15:00,NA,NA,106.8549251
2009-01-04T23:20:00,NA,0,100
2009-01-04T23:25:00,NA,0,107.6528429
2009-01-04T23:30:00,NA,NA,100
2009-01-04T23:35:00,NA,NA,100
2009-01-04T23:40:00,59.5,NA,86.93
2009-01-04T23:45:00,NA,NA,2.07
2009-01-04T23:50:00,NA,24,2.67
2009-01-04T23:55:00,55.69,NA,NA
2009-01-05T00:00:00,59.17,NA,1.93
2009-01-05T00:05:00,NA,NA,NA
2009-01-05T00:10:00,137.5444935,67.6000942,1.67
2009-01-05T00:15:00,133.3916164,21,10.70815892
2009-01-05T00:20:00,NA,21,2.07
2009-01-05T00:25:00,NA,74.22335168,NA
2009-01-05T00:30:00,56.11,19,NA
2009-01-05T00:35:00,NA,10,0.27
2009-01-05T00:40:00,NA,21,9.224300932
2009-01-05T00:45:00,128.2496369,NA,1.07
2009-01-05T00:50:00,58.07,14,1.67
2009-01-05T00:55:00,NA,NA,1.53
2009-01-05T01:00:00,57.6,5,0.33
2009-01-05T01:05:00,NA,11,1.07
2009-01-05T01:10:00,54.82,11,NA
2009-01-05T01:15:00,NA,NA,1.4
2009-01-05T01:20:00,59,NA,1.2
2009-01-05T01:25:00,NA,7,NA
2009-01-05T01:30:00,NA,18,1.53
2009-01-05T01:35:00,57.35,NA,3.87
2009-01-05T01:40:00,NA,12,2.13
2009-01-05T01:45:00,122.4470482,18,NA
2009-01-05T01:50:00,58.2,63.1541264,NA
2009-01-05T01:55:00,59.42,NA,9.42810933
