,starttime,resolution,speed,volume,occupancy
12720,2014-02-23T05:50:00,0:05:00,64.57,136,11.43
12722,2014-02-23T05:55:00,0:05:00,60.67,147,12.8
12724,2014-02-23T06:00:00,0:05:00,60.38,169,14.2
12726,2014-02-23T06:05:00,0:05:00,58.12,211,18.47
12727,2014-02-23T06:10:00,0:05:00,57.1,134,13.85
12730,2014-02-23T06:15:00,0:05:00,33.4,126,29
12732,2014-02-23T06:20:00,0:05:00,28.84,146,32.6
12733,2014-02-23T06:25:00,0:05:00,37.05,159,23.8
12736,2014-02-23T06:30:00,0:05:00,35.52,145,25.13
12738,2014-02-23T06:35:00,0:05:00,25.61,94,31.11
12740,2014-02-23T06:40:00,0:05:00,21.93,98,37.89
12742,2014-02-23T06:45:00,0:05:00,28.82,130,42
12744,2014-02-23T06:50:00,0:05:00,37.69,145,21.8
12745,2014-02-23T06:55:00,0:05:00,34.72,97,24.8
12747,2014-02-23T07:00:00,0:05:00,25.34,110,33.33
12749,2014-02-23T07:05:00,0:05:00,50.5,121,16.73
12752,2014-02-23T07:10:00,0:05:00,23.76,120,38.54
12754,2014-02-23T07:15:00,0:05:00,19.61,102,35.64
12762,2014-02-23T07:35:00,0:05:00,25,NA,34.4
12775,2014-02-23T08:10:00,0:05:00,49.99,NA,17
12783,2014-02-23T08:30:00,0:05:00,34.93,138,26.07
12785,2014-02-23T08:35:00,0:05:00,35.29,154,27
12787,2014-02-23T08:40:00,0:05:00,26.39,141,31.47
12789,2014-02-23T08:45:00,0:05:00,45.37,179,21.73
12791,2014-02-23T08:50:00,0:05:00,55.81,99,16
12794,2014-02-23T08:55:00,0:05:00,51.25,88,15.2
12796,2014-02-23T09:00:00,0:05:00,54.88,155,16.93
12798,2014-02-23T09:05:00,0:05:00,56.62,156,15.07
12800,2014-02-23T09:10:00,0:05:00,60.61,96,14
12801,2014-02-23T09:15:00,0:05:00,62.35,124,9.93
12803,2014-02-23T09:20:00,0:05:00,62.84,64,9.67
12806,2014-02-23T09:25:00,0:05:00,60.26,161,13.73
12807,2014-02-23T09:30:00,0:05:00,59.83,144,11.8
12809,2014-02-23T09:35:00,0:05:00,60.94,129,11.13
12811,2014-02-23T09:40:00,0:05:00,60.64,147,12.87
12813,2014-02-23T09:45:00,0:05:00,60.28,137,11.8
12815,2014-02-23T09:50:00,0:05:00,60.51,98,13.67
12818,2014-02-23T09:55:00,0:05:00,61.68,130,10.53
12820,2014-02-23T10:00:00,0:05:00,61.57,23,9.67
12822,2014-02-23T10:05:00,0:05:00,60.95,96,11
12824,2014-02-23T10:10:00,0:05:00,61.03,80,11.78
12832,2014-02-23T10:30:00,0:05:00,64.49,NA,6.43
12839,2014-02-23T10:50:00,0:05:00,62.92,98,7.8
12842,2014-02-23T10:55:00,0:05:00,61.5,124,10.73
12844,2014-02-23T11:00:00,0:05:00,61.63,119,9.33
12846,2014-02-23T11:05:00,0:05:00,60.36,123,11.33
12848,2014-02-23T11:10:00,0:05:00,61.02,119,10.8
12850,2014-02-23T11:15:00,0:05:00,61.85,155,13.33
12852,2014-02-23T11:20:00,0:05:00,62.42,111,9.2
12859,2014-02-23T11:40:00,0:05:00,61.9,NA,12
12874,2014-02-23T12:15:00,0:05:00,NA,121,11.6
12888,2014-02-23T12:50:00,0:05:00,61.83,87,NA
12896,2014-02-23T13:10:00,0:05:00,60.47,122,11.33
12898,2014-02-23T13:15:00,0:05:00,60.33,151,12.27
12900,2014-02-23T13:20:00,0:05:00,59.29,129,10.87
12902,2014-02-23T13:25:00,0:05:00,60.66,113,14.3
12903,2014-02-23T13:30:00,0:05:00,60.42,123,12.67
12906,2014-02-23T13:35:00,0:05:00,60.78,87,11.45
12908,2014-02-23T13:40:00,0:05:00,61.61,124,10.67
12916,2014-02-23T14:00:00,0:05:00,60.46,NA,10.13
12930,2014-02-23T14:35:00,0:05:00,61.66,158,NA
12938,2014-02-23T14:55:00,0:05:00,59.45,181,16
12940,2014-02-23T15:00:00,0:05:00,61.73,149,12.27
12942,2014-02-23T15:05:00,0:05:00,60.62,90,11.6
12944,2014-02-23T15:10:00,0:05:00,59.61,144,15.67
12945,2014-02-23T15:15:00,0:05:00,57.58,133,16.36
12947,2014-02-23T15:20:00,0:05:00,57.51,79,11.89
12950,2014-02-23T15:25:00,0:05:00,60.03,69,9.89
12951,2014-02-23T15:30:00,0:05:00,54.95,151,14.87
12953,2014-02-23T15:35:00,0:05:00,55.76,157,15.47
12955,2014-02-23T15:40:00,0:05:00,49.65,142,19.67
12957,2014-02-23T15:45:00,0:05:00,13.61,83,43.33
12959,2014-02-23T15:50:00,0:05:00,20.31,123,36.33
12961,2014-02-23T15:55:00,0:05:00,22.44,72,27.4
12963,2014-02-23T16:00:00,0:05:00,31.04,114,26.5
12965,2014-02-23T16:05:00,0:05:00,48.75,65,17.67
12967,2014-02-23T16:10:00,0:05:00,54.68,98,15.56
12970,2014-02-23T16:15:00,0:05:00,33.71,132,31.33
12972,2014-02-23T16:20:00,0:05:00,13.83,104,44.67
12974,2014-02-23T16:25:00,0:05:00,21.56,124,31.87
12976,2014-02-23T16:30:00,0:05:00,25.2,123,25.4
12978,2014-02-23T16:35:00,0:05:00,17.95,102,30.33
12980,2014-02-23T16:40:00,0:05:00,12,50,37.89
12982,2014-02-23T16:45:00,0:05:00,16.48,92,36
12983,2014-02-23T16:50:00,0:05:00,33.09,128,30.13
12985,2014-02-23T16:55:00,0:05:00,55.95,77,6.73
12987,2014-02-23T17:00:00,0:05:00,58.88,69,5.93
12989,2014-02-23T17:05:00,0:05:00,58.19,81,7.07
12991,2014-02-23T17:10:00,0:05:00,59.47,70,6.46
12993,2014-02-23T17:15:00,0:05:00,60.11,47,5
12995,2014-02-23T17:20:00,0:05:00,56.49,96,8.13
12998,2014-02-23T17:25:00,0:05:00,54.41,152,14.47
12999,2014-02-23T17:30:00,0:05:00,50.9,157,17.67
13001,2014-02-23T17:35:00,0:05:00,49.74,167,17.13
13003,2014-02-23T17:40:00,0:05:00,55.25,150,13.8
13005,2014-02-23T17:45:00,0:05:00,53.21,152,14.6
13007,2014-02-23T17:50:00,0:05:00,41.52,84,20
13010,2014-02-23T17:55:00,0:05:00,53.4,104,15.2
13012,2014-02-23T18:00:00,0:05:00,35.27,112,23.29
13014,2014-02-23T18:05:00,0:05:00,20.17,115,34.8
13016,2014-02-23T18:10:00,0:05:00,29.84,118,30.54
13017,2014-02-23T18:15:00,0:05:00,23.87,97,31.36
13019,2014-02-23T18:20:00,0:05:00,36.36,135,24.53
13027,2014-02-23T18:40:00,0:05:00,57.8,138,NA
13042,2014-02-23T19:15:00,0:05:00,62.3,82,NA
13049,2014-02-23T19:35:00,0:05:00,61.94,66,5.2
13051,2014-02-23T19:40:00,0:05:00,62.54,56,4.4
13054,2014-02-23T19:45:00,0:05:00,61.62,104,8.53
13056,2014-02-23T19:50:00,0:05:00,62.76,51,3.73
13058,2014-02-23T19:55:00,0:05:00,61,74,6.8
13060,2014-02-23T20:00:00,0:05:00,62.35,66,5.77
13062,2014-02-23T20:05:00,0:05:00,62.42,26,2.55
13064,2014-02-23T20:10:00,0:05:00,62.59,69,5.4
13066,2014-02-23T20:15:00,0:05:00,62.36,58,4.87
13068,2014-02-23T20:20:00,0:05:00,61.04,56,4.67
13070,2014-02-23T20:25:00,0:05:00,62.61,57,4.33
13072,2014-02-23T20:30:00,0:05:00,63.59,22,3
13073,2014-02-23T20:35:00,0:05:00,62.96,26,2.27
13075,2014-02-23T20:40:00,0:05:00,60.27,30,2.69
13084,2014-02-23T21:00:00,0:05:00,62.49,41,NA
13091,2014-02-23T21:20:00,0:05:00,61.47,51,3.87
13094,2014-02-23T21:25:00,0:05:00,62.46,39,2.73
13096,2014-02-23T21:30:00,0:05:00,62.37,51,3.73
13097,2014-02-23T21:35:00,0:05:00,62.96,25,1.47
13100,2014-02-23T21:40:00,0:05:00,62.21,47,3.27
13102,2014-02-23T21:45:00,0:05:00,63.74,43,3.27
13103,2014-02-23T21:50:00,0:05:00,62.04,26,2.07
13106,2014-02-23T21:55:00,0:05:00,58.62,37,2.67
13108,2014-02-23T22:00:00,0:05:00,64.28,32,2
13110,2014-02-23T22:05:00,0:05:00,64.87,39,2.87
13112,2014-02-23T22:10:00,0:05:00,63.76,33,1.93
13114,2014-02-23T22:15:00,0:05:00,61.67,18,1.33
13116,2014-02-23T22:20:00,0:05:00,64.28,18,0.67
13118,2014-02-23T22:25:00,0:05:00,57.92,38,2.53
13120,2014-02-23T22:30:00,0:05:00,62.31,16,0.8
13122,2014-02-23T22:35:00,0:05:00,66,15,1
13124,2014-02-23T22:40:00,0:05:00,64,24,1.5
13126,2014-02-23T22:45:00,0:05:00,63.09,23,1.27
13128,2014-02-23T22:50:00,0:05:00,64.53,17,0.8
13130,2014-02-23T22:55:00,0:05:00,62.56,18,1.4
13132,2014-02-23T23:00:00,0:05:00,64.45,11,0.4
13134,2014-02-23T23:05:00,0:05:00,61.06,18,0.87
13136,2014-02-23T23:10:00,0:05:00,61.71,7,1.08
13137,2014-02-23T23:15:00,0:05:00,60.67,9,0.45
13139,2014-02-23T23:20:00,0:05:00,61,4,0.44
13142,2014-02-23T23:25:00,0:05:00,65.69,13,0.73
13144,2014-02-23T23:30:00,0:05:00,61.95,19,1.2
13146,2014-02-23T23:35:00,0:05:00,65.21,14,0.73
13148,2014-02-23T23:40:00,0:05:00,67.11,18,1
13150,2014-02-23T23:45:00,0:05:00,61.93,15,0.67
13152,2014-02-23T23:50:00,0:05:00,62.67,3,0.11
13154,2014-02-23T23:55:00,0:05:00,61.25,8,0.44
13156,2014-02-24T00:00:00,0:05:00,61.7,10,0.71
13158,2014-02-24T00:05:00,0:05:00,63.33,6,0.07
13160,2014-02-24T00:10:00,0:05:00,62,11,0.69
13161,2014-02-24T00:15:00,0:05:00,71.57,7,0.45
13163,2014-02-24T00:20:00,0:05:00,63.67,12,0.8
13166,2014-02-24T00:25:00,0:05:00,60,8,0.8
13168,2014-02-24T00:30:00,0:05:00,58,2,0.43
13170,2014-02-24T00:35:00,0:05:00,51,2,1.4
13171,2014-02-24T00:40:00,0:05:00,63,4,0.14
13173,2014-02-24T00:45:00,0:05:00,66,1,0
13176,2014-02-24T00:50:00,0:05:00,29.71,17,3.13
13178,2014-02-24T00:55:00,0:05:00,20,3,0.13
13179,2014-02-24T01:00:00,0:05:00,60,1,0.07
13181,2014-02-24T01:05:00,0:05:00,0,1,0
13184,2014-02-24T01:10:00,0:05:00,64,1,0
13185,2014-02-24T01:15:00,0:05:00,NA,0,0
13188,2014-02-24T01:20:00,0:05:00,59.33,6,0.13
13196,2014-02-24T01:40:00,0:05:00,67,5,NA
13210,2014-02-24T02:15:00,0:05:00,NA,NA,0
13218,2014-02-24T02:35:00,0:05:00,60,6,0.27
13220,2014-02-24T02:40:00,0:05:00,42,3,0.15
13222,2014-02-24T02:45:00,0:05:00,67,1,0
13223,2014-02-24T02:50:00,0:05:00,67,4,0.13
13226,2014-02-24T02:55:00,0:05:00,NA,0,0
13228,2014-02-24T03:00:00,0:05:00,NA,0,0
13230,2014-02-24T03:05:00,0:05:00,68,2,0.13
13232,2014-02-24T03:10:00,0:05:00,73,1,0
13234,2014-02-24T03:15:00,0:05:00,NA,0,0
13236,2014-02-24T03:20:00,0:05:00,72,4,0.31
13237,2014-02-24T03:25:00,0:05:00,63,1,0
13240,2014-02-24T03:30:00,0:05:00,62.4,5,0.22
13241,2014-02-24T03:35:00,0:05:00,63.75,8,0.8
13243,2014-02-24T03:40:00,0:05:00,66.71,7,0.25
13251,2014-02-24T04:00:00,0:05:00,NA,4,0.23
13266,2014-02-24T04:35:00,0:05:00,66.69,NA,1.83
13273,2014-02-24T04:55:00,0:05:00,63.75,16,1.07
13275,2014-02-24T05:00:00,0:05:00,63.61,31,2.07
13277,2014-02-24T05:05:00,0:05:00,64.67,45,2.93
13280,2014-02-24T05:10:00,0:05:00,65.3,66,4.47
13282,2014-02-24T05:15:00,0:05:00,63.92,52,3.6
13284,2014-02-24T05:20:00,0:05:00,63.97,66,6.31
13285,2014-02-24T05:25:00,0:05:00,60.87,55,6.18
13287,2014-02-24T05:30:00,0:05:00,62.36,73,5.47
13289,2014-02-24T05:35:00,0:05:00,62.9,103,8.07
13291,2014-02-24T05:40:00,0:05:00,63.56,134,10.4
13293,2014-02-24T05:45:00,0:05:00,62.94,98,7.33
13296,2014-02-24T05:50:00,0:05:00,63.94,127,10.67
13298,2014-02-24T05:55:00,0:05:00,63.75,113,8.93
13300,2014-02-24T06:00:00,0:05:00,58.96,138,12.53
13301,2014-02-24T06:05:00,0:05:00,60.32,162,13.67
13303,2014-02-24T06:10:00,0:05:00,56.58,190,17.2
13306,2014-02-24T06:15:00,0:05:00,55.1,162,15.2
13308,2014-02-24T06:20:00,0:05:00,52.51,93,19.86
13309,2014-02-24T06:25:00,0:05:00,25.11,110,34.45
13311,2014-02-24T06:30:00,0:05:00,30.7,92,27.89
13313,2014-02-24T06:35:00,0:05:00,47.32,160,17.07
13316,2014-02-24T06:40:00,0:05:00,31.28,151,29.73
13318,2014-02-24T06:45:00,0:05:00,37.8,143,27.2
13320,2014-02-24T06:50:00,0:05:00,53.14,148,14
13322,2014-02-24T06:55:00,0:05:00,54.32,172,16.4
13324,2014-02-24T07:00:00,0:05:00,58.83,172,15.2
13326,2014-02-24T07:05:00,0:05:00,59.4,104,13
13327,2014-02-24T07:10:00,0:05:00,60.07,120,12.42
13335,2014-02-24T07:30:00,0:05:00,NA,153,29.47
13344,2014-02-24T07:50:00,0:05:00,27.04,125,31.42
13346,2014-02-24T07:55:00,0:05:00,22.07,111,35.82
13348,2014-02-24T08:00:00,0:05:00,40.5,175,28.4
13349,2014-02-24T08:05:00,0:05:00,30.35,150,32.8
13352,2014-02-24T08:10:00,0:05:00,35.93,124,24.54
13354,2014-02-24T08:15:00,0:05:00,58.85,124,14.36
13355,2014-02-24T08:20:00,0:05:00,59.8,118,11.85
13357,2014-02-24T08:25:00,0:05:00,60.55,121,14.64
13359,2014-02-24T08:30:00,0:05:00,60.61,141,13.31
13362,2014-02-24T08:35:00,0:05:00,57.61,108,14.73
13364,2014-02-24T08:40:00,0:05:00,60.65,141,12.33
13366,2014-02-24T08:45:00,0:05:00,58.83,77,9.5
13368,2014-02-24T08:50:00,0:05:00,58.64,110,12
13369,2014-02-24T08:55:00,0:05:00,62.26,126,10.87
13371,2014-02-24T09:00:00,0:05:00,62.29,132,11.2
13374,2014-02-24T09:05:00,0:05:00,61.44,132,11.2
13376,2014-02-24T09:10:00,0:05:00,59.9,162,14.6
13378,2014-02-24T09:15:00,0:05:00,59.34,91,14.22
13380,2014-02-24T09:20:00,0:05:00,61.23,149,12.67
13382,2014-02-24T09:25:00,0:05:00,61.93,133,11.53
13383,2014-02-24T09:30:00,0:05:00,61.19,129,11.13
13386,2014-02-24T09:35:00,0:05:00,60.25,101,13
13388,2014-02-24T09:40:00,0:05:00,61.84,125,12.83
13390,2014-02-24T09:45:00,0:05:00,60.3,102,13.18
13392,2014-02-24T09:50:00,0:05:00,61.94,88,11.89
13394,2014-02-24T09:55:00,0:05:00,61.64,131,11.67
13396,2014-02-24T10:00:00,0:05:00,62.47,119,10.47
13397,2014-02-24T10:05:00,0:05:00,61.53,133,11.93
13406,2014-02-24T10:25:00,0:05:00,NA,92,11
13414,2014-02-24T10:45:00,0:05:00,60.34,94,11.7
13416,2014-02-24T10:50:00,0:05:00,58.95,131,13.69
13418,2014-02-24T10:55:00,0:05:00,60.25,67,8.5
13420,2014-02-24T11:00:00,0:05:00,60.95,126,12.23
13421,2014-02-24T11:05:00,0:05:00,62.31,91,11.2
13424,2014-02-24T11:10:00,0:05:00,62.6,106,11.62
13425,2014-02-24T11:15:00,0:05:00,62.06,100,13.3
13427,2014-02-24T11:20:00,0:05:00,62.47,128,12.23
13430,2014-02-24T11:25:00,0:05:00,60.31,99,12.9
13431,2014-02-24T11:30:00,0:05:00,60.88,104,10.85
13434,2014-02-24T11:35:00,0:05:00,60.36,72,11
13436,2014-02-24T11:40:00,0:05:00,62.89,64,11.14
13438,2014-02-24T11:45:00,0:05:00,60.3,67,9.2
13439,2014-02-24T11:50:00,0:05:00,62.18,122,10.77
13441,2014-02-24T11:55:00,0:05:00,63.01,76,9.4
13443,2014-02-24T12:00:00,0:05:00,60.17,121,13.23
13446,2014-02-24T12:05:00,0:05:00,60.41,88,11.5
13448,2014-02-24T12:10:00,0:05:00,60.99,122,12.62
13449,2014-02-24T12:15:00,0:05:00,56.13,62,14.17
13451,2014-02-24T12:20:00,0:05:00,60.71,106,10.92
13454,2014-02-24T12:25:00,0:05:00,60.6,92,11.6
13462,2014-02-24T12:45:00,0:05:00,59.17,60,NA
13476,2014-02-24T13:20:00,0:05:00,62.24,NA,11
13483,2014-02-24T13:40:00,0:05:00,59.58,144,13.92
13486,2014-02-24T13:45:00,0:05:00,58.5,113,14.6
13488,2014-02-24T13:50:00,0:05:00,58.27,147,15.85
13489,2014-02-24T13:55:00,0:05:00,58.12,109,14.5
13491,2014-02-24T14:00:00,0:05:00,58.81,75,13.57
13494,2014-02-24T14:05:00,0:05:00,58.5,106,13.3
13496,2014-02-24T14:10:00,0:05:00,57.14,137,14.54
13504,2014-02-24T14:30:00,0:05:00,55.49,119,NA
13511,2014-02-24T14:50:00,0:05:00,54.96,142,15.38
13514,2014-02-24T14:55:00,0:05:00,58.22,101,13.2
13515,2014-02-24T15:00:00,0:05:00,60.04,136,13.23
13517,2014-02-24T15:05:00,0:05:00,60.82,96,12.3
13520,2014-02-24T15:10:00,0:05:00,61.61,62,10.43
13522,2014-02-24T15:15:00,0:05:00,55.55,110,15.8
13524,2014-02-24T15:20:00,0:05:00,58.79,126,12.62
13525,2014-02-24T15:25:00,0:05:00,60.65,78,9.9
13528,2014-02-24T15:30:00,0:05:00,60.03,126,13.38
13530,2014-02-24T15:35:00,0:05:00,58.46,107,13.8
13531,2014-02-24T15:40:00,0:05:00,59.77,127,12.23
13533,2014-02-24T15:45:00,0:05:00,57.76,104,13.6
13535,2014-02-24T15:50:00,0:05:00,59.33,153,14.46
13537,2014-02-24T15:55:00,0:05:00,56.35,102,13.7
13540,2014-02-24T16:00:00,0:05:00,55.99,142,15.38
13542,2014-02-24T16:05:00,0:05:00,42.21,85,26.5
13544,2014-02-24T16:10:00,0:05:00,23.63,118,30.38
13545,2014-02-24T16:15:00,0:05:00,16,32,43
13547,2014-02-24T16:20:00,0:05:00,21.76,102,28.62
13550,2014-02-24T16:25:00,0:05:00,28.11,88,23.6
13552,2014-02-24T16:30:00,0:05:00,21.91,109,30.08
13554,2014-02-24T16:35:00,0:05:00,30.54,85,23.1
13556,2014-02-24T16:40:00,0:05:00,44.81,62,16
13558,2014-02-24T16:45:00,0:05:00,48.68,92,13.3
13559,2014-02-24T16:50:00,0:05:00,51.11,109,12.08
13562,2014-02-24T16:55:00,0:05:00,51.89,81,11.9
13564,2014-02-24T17:00:00,0:05:00,51.61,140,17.08
13566,2014-02-24T17:05:00,0:05:00,50.83,101,16
13568,2014-02-24T17:10:00,0:05:00,54.18,131,14.58
13570,2014-02-24T17:15:00,0:05:00,49.57,106,16.6
13571,2014-02-24T17:20:00,0:05:00,40.96,109,21.89
13574,2014-02-24T17:25:00,0:05:00,52.89,108,14.9
13575,2014-02-24T17:30:00,0:05:00,26.17,104,29.54
13578,2014-02-24T17:35:00,0:05:00,33.84,86,31.2
13580,2014-02-24T17:40:00,0:05:00,57.53,70,13.57
13582,2014-02-24T17:45:00,0:05:00,59.14,87,11.3
13583,2014-02-24T17:50:00,0:05:00,60.13,112,11.69
13586,2014-02-24T17:55:00,0:05:00,61.43,74,9
13588,2014-02-24T18:00:00,0:05:00,57.46,120,11.62
13590,2014-02-24T18:05:00,0:05:00,60.33,95,11.4
13592,2014-02-24T18:10:00,0:05:00,54.22,125,13.46
13594,2014-02-24T18:15:00,0:05:00,56.88,81,11
13596,2014-02-24T18:20:00,0:05:00,56.13,140,14.38
13597,2014-02-24T18:25:00,0:05:00,55.46,102,13.6
13600,2014-02-24T18:30:00,0:05:00,54.58,112,12.08
13601,2014-02-24T18:35:00,0:05:00,55.9,82,10.6
13604,2014-02-24T18:40:00,0:05:00,57.84,90,9.15
13606,2014-02-24T18:45:00,0:05:00,60.7,80,9.8
13607,2014-02-24T18:50:00,0:05:00,56.65,107,10.62
13610,2014-02-24T18:55:00,0:05:00,58.98,51,6.7
13612,2014-02-24T19:00:00,0:05:00,61.71,78,7.92
13614,2014-02-24T19:05:00,0:05:00,59.77,71,9
13616,2014-02-24T19:10:00,0:05:00,58.12,113,11.46
13618,2014-02-24T19:15:00,0:05:00,59.84,50,5.8
13620,2014-02-24T19:20:00,0:05:00,60.74,89,8.54
13622,2014-02-24T19:25:00,0:05:00,63.59,41,4.3
13630,2014-02-24T19:45:00,0:05:00,59.27,NA,5.4
13638,2014-02-24T20:05:00,0:05:00,60.76,58,6.6
13640,2014-02-24T20:10:00,0:05:00,61.22,64,5.08
13641,2014-02-24T20:15:00,0:05:00,62.79,38,4.1
13644,2014-02-24T20:20:00,0:05:00,61.35,49,4.31
13646,2014-02-24T20:25:00,0:05:00,63.09,23,8
13648,2014-02-24T20:30:00,0:05:00,59,40,3.23
13650,2014-02-24T20:35:00,0:05:00,64.54,35,3.7
13658,2014-02-24T20:55:00,0:05:00,NA,48,5.6
13665,2014-02-24T21:15:00,0:05:00,61.19,43,5.2
13667,2014-02-24T21:20:00,0:05:00,62.53,34,2.62
13669,2014-02-24T21:25:00,0:05:00,60.48,33,3.3
13671,2014-02-24T21:30:00,0:05:00,61.03,31,2.46
13673,2014-02-24T21:35:00,0:05:00,63.29,35,4.2
13675,2014-02-24T21:40:00,0:05:00,63.21,61,6
13677,2014-02-24T21:45:00,0:05:00,64.29,21,2.2
13686,2014-02-24T22:05:00,0:05:00,60.91,NA,2.5
13699,2014-02-24T22:40:00,0:05:00,61.97,34,NA
13707,2014-02-24T23:00:00,0:05:00,63.27,15,1.57
13709,2014-02-24T23:05:00,0:05:00,62.75,4,0.3
13711,2014-02-24T23:10:00,0:05:00,62.9,30,2
13714,2014-02-24T23:15:00,0:05:00,60.78,9,0.7
13715,2014-02-24T23:20:00,0:05:00,62.67,15,0.92
13717,2014-02-24T23:25:00,0:05:00,63.42,26,3.11
13719,2014-02-24T23:30:00,0:05:00,60.06,18,1.08
13721,2014-02-24T23:35:00,0:05:00,50,11,1.2
13723,2014-02-24T23:40:00,0:05:00,55.2,15,1.54
13726,2014-02-24T23:45:00,0:05:00,64.5,24,2.4
13727,2014-02-24T23:50:00,0:05:00,63.09,11,0.77
13730,2014-02-24T23:55:00,0:05:00,63.71,7,1
13731,2014-02-25T00:00:00,0:05:00,64,4,0.57
13733,2014-02-25T00:05:00,0:05:00,60.93,14,1.3
13736,2014-02-25T00:10:00,0:05:00,67,8,0.15
13738,2014-02-25T00:15:00,0:05:00,61.91,11,0.7
13739,2014-02-25T00:20:00,0:05:00,61.92,12,0.62
13742,2014-02-25T00:25:00,0:05:00,59.5,2,0.1
13744,2014-02-25T00:30:00,0:05:00,67.67,12,0.69
13746,2014-02-25T00:35:00,0:05:00,60,2,0.2
13747,2014-02-25T00:40:00,0:05:00,65.13,8,0.46
13750,2014-02-25T00:45:00,0:05:00,63.5,4,1
13751,2014-02-25T00:50:00,0:05:00,59.83,6,0.23
13754,2014-02-25T00:55:00,0:05:00,61.43,7,0.5
13756,2014-02-25T01:00:00,0:05:00,60,2,0.17
13757,2014-02-25T01:05:00,0:05:00,63,1,0
13760,2014-02-25T01:10:00,0:05:00,65.14,7,0.46
13762,2014-02-25T01:15:00,0:05:00,63.86,7,0.2
13764,2014-02-25T01:20:00,0:05:00,NA,0,0
13765,2014-02-25T01:25:00,0:05:00,68,2,0.2
13767,2014-02-25T01:30:00,0:05:00,63.5,2,0.08
13769,2014-02-25T01:35:00,0:05:00,66,2,0
13771,2014-02-25T01:40:00,0:05:00,57.33,3,0.08
13774,2014-02-25T01:45:00,0:05:00,62,5,0.5
13776,2014-02-25T01:50:00,0:05:00,66,3,0.23
13778,2014-02-25T01:55:00,0:05:00,56,2,2
13780,2014-02-25T02:00:00,0:05:00,61.33,6,0.46
13782,2014-02-25T02:05:00,0:05:00,NA,0,0
13784,2014-02-25T02:10:00,0:05:00,62,1,0.11
13786,2014-02-25T02:15:00,0:05:00,NA,0,0
13788,2014-02-25T02:20:00,0:05:00,NA,0,0
13789,2014-02-25T02:25:00,0:05:00,NA,0,0
13791,2014-02-25T02:30:00,0:05:00,67,2,0
13793,2014-02-25T02:35:00,0:05:00,68,4,0.1
13796,2014-02-25T02:40:00,0:05:00,59.38,8,0.62
13797,2014-02-25T02:45:00,0:05:00,0,2,0
13800,2014-02-25T02:50:00,0:05:00,64,4,0.31
13801,2014-02-25T02:55:00,0:05:00,66,2,0
13803,2014-02-25T03:00:00,0:05:00,58,1,0.08
13806,2014-02-25T03:05:00,0:05:00,61,2,0.2
13807,2014-02-25T03:10:00,0:05:00,60,2,0
13809,2014-02-25T03:15:00,0:05:00,NA,0,0
13811,2014-02-25T03:20:00,0:05:00,62,2,0.15
13814,2014-02-25T03:25:00,0:05:00,57.4,5,0
13815,2014-02-25T03:30:00,0:05:00,61,2,0.08
13818,2014-02-25T03:35:00,0:05:00,NA,0,0
13826,2014-02-25T03:55:00,0:05:00,NA,NA,0
13834,2014-02-25T04:15:00,0:05:00,64.86,14,1
13835,2014-02-25T04:20:00,0:05:00,62.8,5,0.38
13837,2014-02-25T04:25:00,0:05:00,73,1,0
13840,2014-02-25T04:30:00,0:05:00,64,1,0
13842,2014-02-25T04:35:00,0:05:00,67,2,0
13844,2014-02-25T04:40:00,0:05:00,64.11,9,0.46
13845,2014-02-25T04:45:00,0:05:00,63.14,7,0.6
13848,2014-02-25T04:50:00,0:05:00,64,5,0.23
13849,2014-02-25T04:55:00,0:05:00,0,2,0
13851,2014-02-25T05:00:00,0:05:00,67.31,13,0.92
13854,2014-02-25T05:05:00,0:05:00,61.4,10,0.6
13855,2014-02-25T05:10:00,0:05:00,63.31,13,0.54
13858,2014-02-25T05:15:00,0:05:00,62,6,0.6
13860,2014-02-25T05:20:00,0:05:00,61.67,6,0.15
13861,2014-02-25T05:25:00,0:05:00,65.2,10,0.8
13863,2014-02-25T05:30:00,0:05:00,62.5,12,0.62
13866,2014-02-25T05:35:00,0:05:00,65.29,7,1
13868,2014-02-25T05:40:00,0:05:00,65.06,18,1.31
13869,2014-02-25T05:45:00,0:05:00,66.14,7,0.5
13872,2014-02-25T05:50:00,0:05:00,64.75,24,2.31
13874,2014-02-25T05:55:00,0:05:00,63.76,21,2.1
13875,2014-02-25T06:00:00,0:05:00,64.8,15,0.77
13878,2014-02-25T06:05:00,0:05:00,64.25,12,1.11
13880,2014-02-25T06:10:00,0:05:00,65,21,1.62
13882,2014-02-25T06:15:00,0:05:00,64,13,1.11
13884,2014-02-25T06:20:00,0:05:00,59.88,16,2.14
13886,2014-02-25T06:25:00,0:05:00,61.06,17,1.9
13887,2014-02-25T06:30:00,0:05:00,61.41,34,3.15
13890,2014-02-25T06:35:00,0:05:00,61.29,24,5.17
13892,2014-02-25T06:40:00,0:05:00,64.21,33,2.62
13893,2014-02-25T06:45:00,0:05:00,65.97,32,3.5
13896,2014-02-25T06:50:00,0:05:00,64.14,43,4
13898,2014-02-25T06:55:00,0:05:00,63.62,26,2.5
13900,2014-02-25T07:00:00,0:05:00,62.52,21,1.46
13902,2014-02-25T07:05:00,0:05:00,64.15,27,2.1
13910,2014-02-25T07:25:00,0:05:00,63.58,NA,2.4
13923,2014-02-25T08:00:00,0:05:00,64.2,56,NA
13931,2014-02-25T08:20:00,0:05:00,64.33,66,6.08
