,Unnamed: 0,"DEPT,m","LITHOLOGY_GEOLINK,_",LITH,"GR,gAPI","NPHI,m3/m3","RHOB,g/cm3","DTC,us/ft","RDEP,ohm.m","RMED,ohm.m","Igr,m3/m3",GR_s,GR_std,RHOB_std,NPHI_std,DTC_std,"DPHI,m3/m3","deltaPHI,m3/m3","APHI,m3/m3",log10RMED,log10RDEP,M,N,"DT_m,us/ft","rho_m,g/cm3","Vp,km/s",rho_Vp,rho_Vp2,GR_grad,RHOB_grad,NPHI_grad,DTC_grad,log10RDEP_grad,log10RMED_grad,DPHI_grad,deltaPHI_grad,APHI_grad,M_grad,N_grad,DTm_grad,rhom_grad,rhoVp_grad,rhoVp2_grad,"groupTop,m","DgroupTop,m",Cromer Knoll,Hegre,Rogaland,Rotliegend,Shetland,Vestland,Viking,Zechstein,LITH_g,prob_c,prob_a
4774,4774,2802.576172,4,4,44.68799973,0.272949994,2.197849989,96.59877777,0.268999994,0.423999995,0.296743166,-0.05617762,8.070451206,0.063694458,0.019259053,3.992792922,0.29950293,-0.026552936,0.286226462,-0.372634149,-0.57024773,0.77139227,0.606962485,61.90939899,2.647548283,3.155319325,6.934918543,21.8818825,-3.282045896,0.251904197,0.012799946,-9.441691238,0.487069735,-0.301534068,-0.147312396,0.160112342,-0.067256225,-0.080810492,-0.134034014,-15.26471373,0.376489756,1.494926117,6.959360139,2594,208.576172,0,1,0,0,0,0,0,0,1,3.95E-05,2.38E-09
4775,4775,2802.728516,4,4,44.18799973,0.274899989,2.236226082,95.16039276,0.241999999,0.503000021,0.292755862,-0.079271102,7.327642984,0.064897529,0.020079004,4.038493863,0.277060771,-0.002160782,0.27598038,-0.298431997,-0.616184636,0.759081277,0.586543207,59.58391144,2.704904238,3.203013159,7.162661568,22.94209926,7.38465174,0.314332605,0.070498887,-15.51715373,0.270160801,-0.245908141,-0.183820237,0.254319124,-0.056660675,-0.064972859,-0.198478366,-34.49359428,0.60827378,2.230178703,11.16157334,2594,208.728516,0,1,0,0,0,0,0,0,1,2.69E-05,2.53E-09
4776,4776,2802.880859,4,4,45.31299973,0.285640001,2.284112454,92.79646301,0.222000003,0.552999973,0.301727297,-0.027310767,6.717260113,0.065757454,0.020351075,4.133866774,0.249057044,0.036582957,0.267348523,-0.25727489,-0.65364702,0.749183116,0.556306418,54.3290538,2.797570491,3.284607843,7.502413682,24.64248682,-13.5417196,0.287614399,0.044701531,-19.27671113,-0.202947887,0.12560384,-0.168195555,0.212897086,-0.061747012,-0.017100872,-0.154152293,-35.75253899,0.520060147,2.584991291,14.05446949,2594,208.880859,0,1,0,0,0,0,0,0,1,1.39E-05,3.41E-09
4777,4777,2803.033203,4,4,43.25,0.292450011,2.327928782,89.85977173,0.231999993,0.514999986,0.285275681,-0.122594463,6.169200118,0.0672789,0.020377893,4.256062053,0.223433461,0.06901655,0.257941736,-0.288192783,-0.634512028,0.746577901,0.532822241,48.882369,2.876798534,3.39195153,7.896221595,26.78360092,18.84158649,0.201510787,-0.057409528,-19.67343592,-0.467440259,0.269039506,-0.117842566,0.060433038,-0.087626047,0.034070542,-0.036770995,-16.2350784,0.13089957,2.495644513,14.82419846,2594,209.033203,0,1,0,0,0,0,0,0,1,1.13E-05,8.63E-09
4778,4778,2803.185791,4,4,46.125,0.283690006,2.35867691,86.85784149,0.254999995,0.437000006,0.308202681,0.010193061,6.113289129,0.069325485,0.020630103,4.384660904,0.205452099,0.078237907,0.244571053,-0.359518557,-0.593459828,0.751776657,0.527211428,46.40509086,2.896772237,3.509182188,8.277027,29.04559572,-12.71464757,0.061953717,-0.019232894,-14.28272896,-0.273663024,0.317076367,-0.036230244,0.01699735,-0.027731569,0.070353675,-0.009816289,-16.04501422,0.035416964,1.619022942,10.72635327,2594,209.185791,0,1,0,0,0,0,0,0,1,1.00E-05,2.24E-08
4779,4779,2803.338135,4,4,44.18799973,0.28075999,2.368115187,84.68195343,0.284999996,0.397000015,0.292755862,-0.079271102,6.047654122,0.070756914,0.020341117,4.505403466,0.199932639,0.080827351,0.240346315,-0.401209477,-0.545155146,0.762494617,0.525715975,43.96072921,2.902167799,3.599350014,8.523675431,30.67969128,54.76420798,-0.133773198,-0.067281757,-2.606165586,0.214338923,0.400599969,0.07822994,-0.145511697,0.005474091,0.095020859,0.102103454,9.804564249,-0.358818347,-0.220204988,0.152315236,2594,209.338135,0,1,0,0,0,0,0,0,1,1.40E-05,4.48E-08
4780,4780,2803.490479,4,4,52.53099823,0.270510018,2.347735643,84.28491974,0.328000009,0.428000003,0.359288012,0.306066676,5.960280566,0.071511508,0.019178113,4.616580701,0.211850501,0.058659517,0.24118026,-0.368556228,-0.484126144,0.776970475,0.541270824,45.45439575,2.847503977,3.616305161,8.490128522,30.70289559,11.6972982,-0.327802656,0.003216295,10.95653433,0.673188209,0.456777559,0.19169746,-0.188481165,0.097456877,0.111826132,0.134238014,14.39622678,-0.441509654,-2.244647968,-11.87338768,2594,209.490479,0,1,0,0,0,0,0,0,1,2.16E-05,4.98E-08
4781,4781,2803.642822,4,4,54.31299973,0.270999998,2.297797203,85.95407105,0.384999991,0.541999996,0.373498777,0.388371917,5.665499187,0.071983428,0.019373181,4.717098983,0.241054267,0.029945731,0.256027133,-0.266000717,-0.414539281,0.794006403,0.561721046,47.64756013,2.780243072,3.546079744,8.148172117,28.89406809,39.72789649,-0.384024727,-0.044826533,20.00473563,0.991964903,0.412216457,0.224575864,-0.269402396,0.089874665,0.084627797,0.210249661,35.79728701,-0.630336562,-3.146428555,-17.26894845,2594,209.642822,0,1,0,0,0,0,0,0,1,6.41E-05,3.62E-08
4782,4782,2803.79541,5,5,60.375,0.264160007,2.239199638,89.00655365,0.444999993,0.768000007,0.421840858,0.66835731,5.662453146,0.072275557,0.019184807,4.795564595,0.275321849,-0.011161842,0.269740928,-0.114638776,-0.351639996,0.80691959,0.593802621,53.10979656,2.684061277,3.424466826,7.668064877,26.25903379,-12.92470836,-0.281042955,-0.080147633,21.97447317,0.861565521,0.360574553,0.164352606,-0.244500238,0.042102486,0.005879661,0.206481855,43.93523313,-0.556134588,-2.752051187,-15.33068453,2594,209.79541,0,1,0,0,0,0,0,0,1,0.000192835,1.93E-08
4783,4783,2803.947754,5,5,58.40599823,0.251949996,2.19638443,92.35423279,0.504999995,1.039000034,0.406138839,0.577415095,5.832891781,0.072255132,0.01745565,4.840094698,0.300359982,-0.048409986,0.276154989,0.016615562,-0.296708626,0.807815321,0.625258893,59.80306571,2.599337509,3.300335903,7.248806391,23.92349598,-15.58971801,-0.153982054,-0.121763863,17.24836915,0.362773896,0.284506426,0.090047985,-0.211811848,-0.015857939,-0.041003969,0.185896192,43.02098499,-0.454896385,-1.810490039,-10.15433941,2594,209.947754,0,1,0,0,0,0,0,0,1,0.000715101,1.44E-08
4784,4784,2804.100098,5,5,56.03099823,0.233400002,2.172926188,94.98191834,0.558000028,1.179999948,0.387199143,0.467721053,5.896753866,0.071915431,0.017398778,4.849267714,0.314078253,-0.080678251,0.273739127,0.071881988,-0.253365779,0.801568612,0.653579062,66.35705465,2.530036774,3.209031735,6.972989096,22.3765433,-32.61061224,-0.077377313,0.009583643,9.505856062,-0.136071009,0.120049996,0.045249891,-0.035666247,0.027416767,-0.028450819,0.035300316,10.8875367,-0.081964067,-0.93195863,-5.151600391,2594,210.100098,0,1,0,0,0,0,0,0,1,0.002080878,1.49E-08
4785,4785,2804.252441,5,5,51.06299973,0.234860003,2.161138296,96.43006897,0.582000017,1.125,0.347581298,0.238264281,5.895613848,0.071770361,0.017665339,4.842608602,0.320971757,-0.086111754,0.27791588,0.051152522,-0.235077003,0.797234329,0.658956818,68.01569465,2.517550122,3.1608397,6.831011723,21.59173304,-28.67197945,-0.04966559,0.121634676,4.410146866,-0.754592359,-0.11985724,0.029044204,0.092590472,0.07533944,-0.003906477,-0.077072023,-13.80393246,0.180718915,-0.466142489,-2.443826957,2594,210.252441,0,1,0,0,0,0,0,0,1,0.00332297,1.63E-08
4786,4786,2804.405029,4,4,46.68799973,0.253419995,2.153559923,97.10300446,0.558000028,0.862999976,0.312692384,0.03619631,5.871638197,0.071762636,0.018060729,4.84592022,0.325403554,-0.071983559,0.289411774,-0.063989216,-0.253365779,0.796638247,0.647196552,65.90938021,2.54512566,3.138934701,6.759883972,21.21883437,-5.540080082,-0.020291807,0.147429397,2.89853286,-1.243085142,-0.411483754,0.011866554,0.135562843,0.079647975,-0.011143372,-0.116732096,-21.05817061,0.286561801,-0.264275972,-1.456306485,2594,210.405029,0,1,0,0,0,0,0,0,1,0.001936129,1.49E-08
4787,4787,2804.557373,4,4,45.84400177,0.275879979,2.150468588,97.54457855,0.48300001,0.558000028,0.30596183,-0.002785394,5.858820007,0.070547277,0.018060729,4.843417782,0.327211352,-0.051331373,0.301545666,-0.253365779,-0.31605286,0.794940622,0.629413118,62.70129426,2.588781631,3.124725072,6.719623114,20.99697482,-5.947080555,0.024788059,0.060914942,2.191102177,-0.864733784,-0.537514716,-0.014495941,0.075410883,0.023209501,-0.036054789,-0.066291713,-7.697353617,0.170064072,-0.073233546,-0.698091871,2594,210.557373,0,1,0,0,0,0,0,0,1,0.000486368,1.02E-08
4788,4788,2804.709717,4,4,44.93799973,0.285160005,2.1542449,97.87837982,0.400000006,0.412000001,0.298736818,-0.044630878,5.81873953,0.066504197,0.017912345,4.759243697,0.325002982,-0.039842977,0.305081494,-0.385102783,-0.397940002,0.789447891,0.619313973,61.52864862,2.614689872,3.114068611,6.708466422,20.89062471,-4.923068844,0.064147843,0.006367208,1.690201583,-0.321964746,-0.548403881,-0.037513359,0.043880567,-0.015573075,-0.058026102,-0.039599805,1.23070718,0.104261156,0.083696218,-0.099848916,2594,210.709717,0,1,0,0,0,0,0,0,1,0.000160048,6.08E-09
4789,4789,2804.862061,4,4,44.18799973,0.286130011,2.164017439,98.13587189,0.330000013,0.368000001,0.292755862,-0.079271102,5.866046122,0.059218017,0.017877116,4.476485359,0.319288047,-0.033158036,0.302709029,-0.43415218,-0.481486043,0.780607962,0.61328118,61.71613948,2.630573433,3.105897817,6.721217039,20.87541333,-18.26143308,0.08333844,-0.00636725,1.534863302,-0.007757094,-0.625352697,-0.04873593,0.04236868,-0.02755159,-0.068328684,-0.0380234,3.280890139,0.102059442,0.153354201,0.149451036,2594,210.862061,0,1,0,0,0,0,0,0,1,7.00E-05,3.51E-09
4790,4790,2805.014404,3,3,41.40599823,0.285160005,2.176713467,98.36969757,0.264999986,0.367000014,0.270570488,-0.207763307,5.890559674,0.050926921,0.018142057,3.918221377,0.31186347,-0.026703465,0.298511737,-0.435333919,-0.576754149,0.770198566,0.607488582,62.21596013,2.646121475,3.098515069,6.744579478,20.89818115,-5.937545744,0.054429647,0.05118356,0.657599549,0,-0.503924756,-0.031830203,0.083013763,0.009676678,-0.040925623,-0.071095033,-8.248106778,0.196150099,0.123437784,0.242522509,2594,211.014404,0,1,0,0,0,0,0,0,0,3.58E-05,1.81E-09
4791,4791,2805.166992,3,3,40.5,0.292970002,2.185018778,98.47003937,0.222000003,0.367000014,0.263345507,-0.249608616,5.765257288,0.045740116,0.018425014,3.174765401,0.307006563,-0.014036561,0.299988282,-0.435333919,-0.65364702,0.763953807,0.596640333,60.95739801,2.676051626,3.095357656,6.763414603,20.93518717,-4.923068844,0.011291485,-0.012799953,-1.289511106,-0.078755141,-0.326155229,-0.006603208,-0.006196745,-0.00970158,0.003597201,0.005108956,0.492860378,-0.014333122,0.123768174,0.658576679,2594,211.166992,0,1,0,0,0,0,0,0,0,1.80E-05,9.95E-10
4792,4792,2805.319336,3,3,39.75,0.291020006,2.186738968,98.27359009,0.197999999,0.356999993,0.25736455,-0.28424884,5.51049608,0.045316083,0.018419514,2.522714292,0.306000604,-0.014980598,0.298510305,-0.447331792,-0.703334812,0.764501818,0.597418652,61.03248233,2.673868061,3.101545288,6.782269942,21.03551738,6.977627803,0.000533667,0,-2.960832524,-0.089219965,-0.193597746,-0.000312086,0.000312086,-0.000156043,0.02460384,-0.000268636,-4.17618628,0.000752725,0.206944435,1.281497342,2594,211.319336,0,1,0,0,0,0,0,0,0,1.26E-05,6.57E-10
4793,4793,2805.47168,3,3,40.81299973,0.291020006,2.186820269,97.82252502,0.185000002,0.345999986,0.265841557,-0.235152108,4.537675556,0.04647822,0.018157704,2.200253652,0.305953059,-0.014933053,0.298486533,-0.460923919,-0.732828267,0.768250066,0.597377726,60.39626541,2.673982734,3.115846684,6.813796685,21.23074581,9.636140157,0.052897396,-0.019233014,-4.097876699,0.040901445,-0.062314466,-0.03093415,0.011701136,-0.025083582,0.000284831,-0.010349763,-2.281804294,0.029079045,0.453148364,2.316097395,2594,211.47168,0,1,0,0,0,0,0,0,0,9.28E-06,4.98E-10
4794,4794,2805.624023,3,3,42.28099823,0.288089991,2.194878817,97.19824219,0.180999994,0.351000011,0.277548271,-0.167349713,4.017265651,0.046700748,0.018024551,2.141347856,0.301240458,-0.013150467,0.294665224,-0.45469287,-0.74232144,0.768293458,0.595801013,60.0486485,2.678412723,3.135859079,6.882830666,21.58358703,16.1808384,0.080651499,0.006357027,-5.585695992,0.016171369,0.015681561,-0.04716462,0.053521646,-0.020403796,-0.005058925,-0.045071186,-9.009822429,0.128451365,0.654184091,3.320894337,2594,211.624023,0,1,0,0,0,0,0,0,0,8.08E-06,5.04E-10
4795,4795,2805.776611,3,3,44.75,0.289059997,2.207185268,96.34593201,0.181999996,0.352999985,0.297237594,-0.053314015,4.760228956,0.046002511,0.015189939,2.143940692,0.294043703,-0.004983706,0.29155185,-0.452225313,-0.739928622,0.767521527,0.58892369,58.67385771,2.69801286,3.163599997,6.982651308,22.09031566,5.336604855,0.060299506,0.025665632,-6.290254096,-0.008087131,0.031156098,-0.035262869,0.060928501,-0.004798619,0.013664716,-0.050295027,-13.62764932,0.146924571,0.653144723,3.543773281,2594,211.776611,0,1,0,0,0,0,0,0,0,6.73E-06,6.01E-10
4796,4796,2805.928955,4,4,45.56299973,0.292970002,2.216371536,95.38764954,0.184,0.351999998,0.303720949,-0.015764025,6.234671019,0.04473262,0.012048396,2.139881362,0.288671616,0.004298386,0.290820809,-0.453457339,-0.735182177,0.769603264,0.581261545,56.5977671,2.720395937,3.195382125,7.082153988,22.63018826,8.815565431,0.020842692,-0.048114799,-5.160949102,0.188029518,0.091475696,-0.012188709,-0.035926091,-0.030151754,0.02916566,0.029518953,1.693204793,-0.086698323,0.453518489,2.695791542,2594,211.928955,0,1,0,0,0,0,0,0,1,6.05E-06,7.12E-10
4797,4797,2806.081299,4,4,46.90599823,0.285640001,2.219546795,94.60140991,0.189999998,0.375999987,0.314430837,0.046264999,6.822187161,0.04275048,0.010285704,2.127145552,0.28681474,-0.001174739,0.28622737,-0.42481217,-0.721246404,0.774046478,0.58575858,56.85571669,2.707187968,3.221939192,7.151244808,23.04087592,-13.73863428,0.052679515,0.019232894,-2.416562516,0.154930245,0.131934846,-0.030806734,0.050039628,-0.00578692,-0.013531398,-0.04080442,-6.969174234,0.120199713,0.353783211,1.735192379,2594,212.081299,0,1,0,0,0,0,0,0,1,7.42E-06,8.10E-10
4798,4798,2806.233643,4,4,44.81299973,0.288570017,2.227572203,94.23326111,0.199000001,0.397000015,0.297739992,-0.050404249,6.901449461,0.041103091,0.010285704,2.090283725,0.282121519,0.006448498,0.285345768,-0.401209477,-0.701146921,0.77198505,0.579542272,55.79400481,2.725499673,3.234526606,7.205141558,23.30522207,-7.988819304,0.165818629,-0.044761102,-0.650749535,-0.192784642,0.153132629,-0.096969959,0.052208857,-0.07086553,-0.096978622,-0.040976026,7.395229651,0.123330499,0.586719781,2.060871939,2594,212.233643,0,1,0,0,0,0,0,0,1,9.37E-06,1.10E-09
4799,4799,2806.386231,4,4,43.59400177,0.28174001,2.252874136,94.13396454,0.209999993,0.370999992,0.28801896,-0.106706065,6.885808225,0.042277998,0.010329018,2.044869117,0.267325067,0.014414943,0.274532538,-0.4306261,-0.67778072,0.757187276,0.573289822,56.92242812,2.744318427,3.237938524,7.294667956,23.6196864,-2.054597454,0.216689956,0.060915145,-3.090860558,-0.062144424,0.20932469,-0.126719273,0.187634418,-0.032902064,-0.10355999,-0.143979628,-15.70761538,0.455507024,0.94587841,3.857537408,2594,212.386231,0,1,0,0,0,0,0,0,1,9.72E-06,2.23E-09
4800,4800,2806.538574,4,4,43.28099823,0.291020006,2.285885334,93.66309357,0.225999996,0.363000006,0.28552288,-0.121162748,6.914722745,0.046890293,0.01046027,2.126199734,0.248020273,0.042999733,0.269520139,-0.440093368,-0.645891569,0.741410637,0.551355533,54.52948287,2.813711734,3.254216561,7.43876591,24.20735522,16.62029026,0.113306103,0.012799953,-6.180027963,0.262409035,0.18319465,-0.066260879,0.079060832,-0.026730463,-0.017040344,-0.057761641,-11.17526024,0.193091564,0.868271013,4.467687285,2594,212.538574,0,1,0,0,0,0,0,0,1,8.54E-06,5.15E-09
4801,4801,2806.690918,4,4,45.81299973,0.292970002,2.303146839,92.72160339,0.240999997,0.398000002,0.305714601,-0.004217284,6.89163663,0.05306663,0.010694926,2.434180966,0.237925825,0.055044177,0.265447914,-0.400116926,-0.617982963,0.738814643,0.542555894,52.82699902,2.843128075,3.287259701,7.57104179,24.88798057,1.844523184,-0.064906869,-0.057698472,-4.536000171,0.29892347,0.205342724,0.037957233,-0.095655705,-0.009870619,0.072154279,0.071844928,4.639397938,-0.239239667,0.158193454,1.750605757,2594,212.690918,0,1,0,0,0,0,0,0,1,9.15E-06,7.98E-09
4802,4802,2806.843262,4,4,46.09400177,0.284179986,2.293258667,92.03057098,0.259000003,0.442000002,0.307955483,0.008761347,6.817359665,0.058808123,0.011083061,2.855693362,0.243708382,0.040471604,0.263944184,-0.354577729,-0.586700231,0.749806914,0.553501038,53.53378346,2.806681347,3.311942836,7.595141613,25.15467485,5.531221066,-0.191037362,-0.044826533,0.981049296,0.025641578,0.321769843,0.111717756,-0.156544288,0.033445611,0.105553143,0.119108361,9.760509864,-0.376421306,-0.712510349,-2.623675657,2594,212.843262,0,1,0,0,0,0,0,0,1,1.59E-05,8.59E-09
4803,4803,2806.99585,4,4,46.93799973,0.277339995,2.264108658,92.18026733,0.289999992,0.44600001,0.314686036,0.047743051,6.597752902,0.0628528,0.01144912,3.226394475,0.260755171,0.016584824,0.269047583,-0.350665132,-0.537602014,0.765913057,0.571675544,55.02312014,2.749243973,3.306564399,7.486421084,24.75433343,46.35592229,-0.210281234,-0.153797615,7.189588691,-0.097527319,0.368352803,0.122971482,-0.276769096,-0.015413066,0.072366815,0.222397601,37.2541026,-0.642430253,-1.264189869,-6.039080234,2594,212.99585,0,1,0,0,0,0,0,0,1,3.01E-05,8.52E-09
4804,4804,2807.148193,4,4,54,0.253910005,2.232073784,93.27555084,0.330000013,0.430999994,0.371002726,0.37391541,7.01491601,0.064970369,0.012727507,3.478310552,0.279489015,-0.02557901,0.26669951,-0.365522736,-0.481486043,0.776937635,0.605556262,60.69852189,2.651374221,3.267737231,7.293830607,23.83432183,47.79314072,-0.15547507,0.086514651,10.28473875,0.342376503,0.27170532,0.090921093,-0.004406442,0.088717872,0.014852054,0.006317714,-1.112304173,-0.0172013,-1.290604011,-6.732285049,2594,213.148193,0,1,0,0,0,0,0,0,1,5.15E-05,8.53E-09
4805,4805,2807.300537,4,4,61.28099823,0.267089993,2.20838809,94.84236908,0.363000006,0.486000001,0.429065839,0.710202619,8.695307395,0.065696956,0.014678335,3.632325526,0.293340298,-0.026250305,0.280215146,-0.31336373,-0.440093368,0.779200256,0.606518728,60.52906903,2.648753706,3.213753444,7.097214829,22.8086986,25.64594149,-0.052812536,-0.02881637,8.103902943,0.928023289,0.092715404,0.030884524,-0.059700894,0.001034077,-0.033230091,0.050692337,16.01243542,-0.136068942,-0.766181697,-4.354547611,2594,213.300537,0,1,0,0,0,0,0,0,1,5.72E-05,7.12E-09
4806,4806,2807.452881,5,5,65.18800354,0.262699992,2.200342417,96.07695007,0.375,0.672999978,0.460222678,0.890655336,11.03260028,0.065515951,0.015348648,3.726906768,0.29804537,-0.035345378,0.280372681,-0.17198495,-0.425968732,0.774137851,0.614241401,62.96846749,2.628024419,3.172456974,6.980491645,22.1453094,-37.9536136,0.121037212,0.108964003,3.437193916,0.702279722,-0.084873001,-0.070781995,0.179745998,0.019091004,-0.105081513,-0.150404349,-14.2857033,0.414088068,0.133527529,-0.366649257,2594,213.452881,0,1,0,0,0,0,0,0,1,8.81E-05,5.56E-09
4807,4807,2807.605225,5,5,59.40599823,0.279300004,2.21878171,96.60058594,0.363999993,0.861000001,0.414113448,0.62360206,13.35969208,0.064448953,0.015795035,3.769745173,0.287262158,-0.007962154,0.283281081,-0.064996848,-0.438898625,0.758129313,0.591328201,60.7921263,2.691108251,3.155260263,7.000833763,22.08945258,-47.7167158,0.265895123,-0.02241346,-2.849347983,0.094285579,-0.210925335,-0.155494224,0.133080764,-0.088953842,-0.137442999,-0.10705315,0.033466879,0.314853242,1.050192816,3.983113111,2594,213.605225,0,1,0,0,0,0,0,0,1,0.000102949,5.88E-09
4808,4808,2807.757813,4,4,52.125,0.275879979,2.259354115,96.16580963,0.338,0.889999986,0.356050335,0.28731485,15.55853922,0.062439524,0.016113498,3.756492302,0.263535605,0.012344374,0.269707792,-0.05061,-0.4710833,0.737157161,0.574993175,60.79723295,2.739151078,3.169525546,7.161080584,22.69722785,-38.76776898,0.319991683,0.012800234,-11.93770899,-0.461419978,-0.219060745,-0.187129639,0.199929873,-0.087164703,-0.089065697,-0.150441767,-18.80268421,0.47392335,1.93986033,9.138824084,2594,213.757813,0,1,0,0,0,0,0,0,1,9.29E-05,9.04E-09
4809,4809,2807.910156,4,4,46.21900177,0.277830005,2.308102608,94.34718323,0.312999994,0.757000029,0.308952309,0.014534718,17.24234269,0.060188911,0.016086333,3.701629072,0.235027715,0.04280229,0.25642886,-0.120904104,-0.504455671,0.723588625,0.552074425,57.93277563,2.811349983,3.230620987,7.456604727,24.08946372,-20.71628709,0.261832563,0.086580377,-19.18977223,-0.676899404,-0.188236423,-0.153118458,0.239698835,-0.03326904,0.001809105,-0.171463608,-43.07261449,0.590510214,2.438066057,13.18469227,2594,213.910156,0,1,0,0,0,0,0,0,1,5.44E-05,1.72E-08
4810,4810,2808.0625,3,3,43.06299973,0.291020006,2.347991228,91.42373657,0.293000013,0.597000003,0.283784427,-0.131231437,18.14611597,0.059016147,0.015949608,3.642622844,0.211701036,0.07931897,0.251360521,-0.224025667,-0.53313236,0.723864231,0.525952973,51.37092124,2.901310671,3.333926196,7.828029462,26.09807248,-6.977627803,0.161653692,0.016016423,-19.33169905,-0.882871848,-0.119212691,-0.094534323,0.110550746,-0.03925895,0.055588412,-0.073610173,-30.48097066,0.271896696,2.267226185,13.51252936,2594,214.0625,0,1,0,0,0,0,0,0,0,2.50E-05,2.90E-08
